Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2  Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
EXPLORATORIUM,37.802,-122.398,9/1/2014,1:17,703.4,2,6.9,396.2,2,5.75,1015.1,22.3,99.43,19.121,32.308,708.3,398.5,692,389.4,302.6,694.4,390.7,303.7
EXPLORATORIUM,37.802,-122.398,9/1/2014,2:17,695.9,2,6.56,396.1,2,5.53,1015.1,22.4,99.44,18.877,32.373,700.5,398.3,684.6,389.3,295.3,687,390.6,296.4
EXPLORATORIUM,37.802,-122.398,9/1/2014,3:17,691.8,2,6.51,398.4,2,5.51,1015.4,22.4,99.4,18.839,32.375,696.3,400.6,680.8,391.7,289.1,683.1,393,290.1
EXPLORATORIUM,37.802,-122.398,9/1/2014,4:17,690.2,2,6.58,397.3,2,5.49,1015.5,22.2,99.41,18.925,32.326,694.8,399.5,679.3,390.6,288.7,681.6,391.9,289.7
EXPLORATORIUM,37.802,-122.398,9/1/2014,5:17,683.2,2,6.52,395.2,2,5.51,1015.6,22,99.39,19.238,32.18,687.7,397.4,672.1,388.4,283.7,674.4,389.7,284.7
EXPLORATORIUM,37.802,-122.398,9/1/2014,6:17,675.1,2,6.41,395.5,2,5.49,1015.5,21.8,99.41,19.177,32.19,679.4,397.7,664,388.7,275.4,666.3,390,276.3
EXPLORATORIUM,37.802,-122.398,9/1/2014,7:17,674.6,2,6.39,395.6,2,5.43,1015.4,21.7,99.43,19.439,32.149,678.9,397.8,663.2,388.6,274.7,665.5,389.9,275.6
EXPLORATORIUM,37.802,-122.398,9/1/2014,8:17,677.3,2,6.33,404,2,5.44,1015.2,21.5,99.45,19.651,32.121,681.6,406.2,665.5,396.6,268.9,667.8,397.9,269.8
EXPLORATORIUM,37.802,-122.398,9/1/2014,9:17,681.8,2,6.17,397,2,5.38,1014.9,21.4,99.43,19.722,32.077,686,399.1,669.5,389.6,280,671.8,390.9,280.9
EXPLORATORIUM,37.802,-122.398,9/1/2014,10:17,682.8,2,5.95,392.4,2,5.27,1014.9,21.2,99.47,19.61,32.121,686.9,394.5,670.6,385.1,285.4,672.9,386.4,286.4
EXPLORATORIUM,37.802,-122.398,9/1/2014,11:17,683.7,2,5.83,399.3,2,5.23,1014.7,21,99.47,19.558,32.135,687.8,401.4,671.3,391.8,279.5,673.6,393.2,280.4
EXPLORATORIUM,37.802,-122.398,9/1/2014,12:17,684.9,2,5.89,396.8,2,5.29,1014.7,20.9,99.45,19.561,32.129,688.9,398.9,672.4,389.3,283.1,674.7,390.7,284
EXPLORATORIUM,37.802,-122.398,9/1/2014,13:17,688,2,5.89,406.6,2,5.34,1014.7,20.7,99.48,19.568,32.125,692.1,408.7,675.5,399,276.5,677.8,400.3,277.5
EXPLORATORIUM,37.802,-122.398,9/1/2014,14:17,691.8,2,5.85,411.9,2,5.32,1015.2,20.5,99.47,19.43,32.114,695.8,414.1,679.6,404.5,275.1,682,405.9,276.1
EXPLORATORIUM,37.802,-122.398,9/1/2014,15:17,697.9,2,6.44,400.7,2,5.78,1015.5,20.5,99.46,19.361,32.037,702.5,403,686.4,393.8,292.6,688.7,395.2,293.6
EXPLORATORIUM,37.802,-122.398,9/1/2014,16:17,696.4,2,6.84,392.1,2,6.05,1015.8,20.5,99.52,19.364,31.993,701.2,394.5,685.3,385.6,299.7,687.7,386.9,300.7
EXPLORATORIUM,37.802,-122.398,9/1/2014,17:17,696.7,2,7,393.8,2,6.29,1015.8,20.7,99.54,19.459,31.979,701.6,396.3,685.6,387.3,298.3,687.9,388.6,299.3
EXPLORATORIUM,37.802,-122.398,9/1/2014,18:17,706.1,2,7.11,395.2,2,6.56,1015.5,20.9,99.55,19.516,32.041,711.1,397.8,694.6,388.6,306,697,389.9,307.1
EXPLORATORIUM,37.802,-122.398,9/1/2014,19:17,719.2,2,7.16,406.4,2,7.22,1014.9,21.2,99.71,19.62,31.986,724.4,409.4,707.1,399.6,307.5,709.5,401,308.5
EXPLORATORIUM,37.802,-122.398,9/1/2014,20:17,720.8,2,7.03,395.6,2,7.08,1014.3,21.6,99.66,19.916,31.921,726,398.5,707.9,388.6,319.4,710.3,389.9,320.5
EXPLORATORIUM,37.802,-122.398,9/1/2014,21:17,730.8,2,6.69,396.6,2,6.71,1013.7,21.9,99.65,19.961,31.915,735.7,399.3,717,389.1,327.8,719.4,390.5,329
EXPLORATORIUM,37.802,-122.398,9/1/2014,22:17,716.4,2,5.93,397.5,2,5.91,1012.9,22.4,99.53,19.681,32.078,720.7,399.9,702.1,389.5,312.5,704.5,390.9,313.6
