expocode: 316420140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel name: LAPUSH_125W_48N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIs:  Sutton, A.; Mickett, J.; Newton, J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel type: Mooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (Total Scale),pH QF,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
LAPUSH_125W_48N,47.966,-124.949,07/24/2014,18:17,187.5,2,2.91,386.2,2,2.81,1023.7,14.3,115.06,12.145,32.556,188,387.3,186.7,384.5,-197.8,187.4,386,-198.6,8.328,2,-999,5,-999,4,348.5,2
LAPUSH_125W_48N,47.966,-124.949,07/24/2014,21:17,199.3,2,2.85,387.3,2,2.72,1024.8,14.6,115.34,12.142,32.49,199.9,388.4,198.7,386,-187.3,199.4,387.5,-188.1,8.312,2,-999,5,-999,4,348.1,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,00:17,175.8,2,2.87,388.6,2,2.72,1024.6,14.8,116.5,13.211,32.265,176.3,389.6,175.1,386.8,-211.7,175.7,388.3,-212.5,8.372,2,-999,5,-999,4,364.9,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,03:17,161.6,2,2.71,388.5,2,2.61,1024,15,117.88,13.507,32.177,162,389.5,160.7,386.4,-225.7,161.3,387.8,-226.5,8.387,2,-999,5,-999,4,375.3,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,06:17,165,2,2.68,388.1,2,2.59,1023.6,14.9,118.55,13.435,32.187,165.5,389.1,164.1,385.9,-221.8,164.7,387.3,-222.6,8.39,2,-999,4,-999,4,366.5,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,09:17,180.5,2,2.66,387.7,2,2.58,1022.9,14.8,118.29,13.325,32.041,181,388.7,179.4,385.2,-205.8,180,386.6,-206.6,8.345,2,-999,4,-999,4,340.9,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,12:17,187.7,2,2.67,399.5,2,2.59,1022.2,14.7,117.64,13.396,31.939,188.2,400.5,186.3,396.6,-210.2,187,398.1,-211,8.337,2,-999,5,-999,4,328.5,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,15:17,205.7,2,2.96,429.8,3,2.89,1022.2,14.6,116.6,13.093,31.898,206.3,431,204.4,427,-222.6,205.1,428.6,-223.5,8.302,2,-999,5,-999,4,325.4,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,18:17,134.2,2,3.06,411.3,2,2.98,1022.3,14.8,119.63,13.402,32.642,134.6,412.6,133.3,408.6,-275.3,133.8,410.1,-276.3,8.476,3,-999,5,-999,4,398.5,2
LAPUSH_125W_48N,47.966,-124.949,07/25/2014,21:17,163.3,2,3.32,388.4,2,3.21,1022.3,15.9,120.4,12.901,32.562,163.8,389.6,162.3,386,-223.7,162.9,387.5,-224.6,8.398,2,-999,5,-999,4,383.6,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,00:17,162.6,2,2.72,388.2,2,2.59,1021.6,17.3,121.65,13.592,32.533,163.1,389.2,161.4,385.1,-223.7,162,386.5,-224.6,8.385,2,-999,5,-999,4,391.7,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,03:17,181.6,2,2.54,386.9,2,2.36,1020.5,18.1,121.82,14.019,32.276,182.1,387.9,179.9,383.2,-203.3,180.5,384.6,-204.1,8.353,2,-999,5,-999,4,373.6,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,06:17,198.3,2,2.22,386.9,2,2.12,1020.6,17.4,121.07,13.859,32.162,198.8,387.7,196.5,383.2,-186.7,197.2,384.6,-187.4,8.313,2,-999,4,-999,4,355.3,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,09:17,198.2,2,2.83,387.2,2,2.73,1020.8,16.1,120.42,13.974,32.164,198.7,388.2,196.4,383.7,-187.3,197.1,385.1,-188,8.32,2,-999,4,-999,4,346.1,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,12:17,212.2,2,2.81,389.9,2,2.71,1021.6,15.5,119.12,13.1,32.154,212.8,390.9,210.7,387,-176.3,211.4,388.4,-177,8.288,2,-999,5,-999,4,332.9,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,15:17,209.1,2,3.2,389.8,2,3.12,1022.7,15.3,118.42,12.95,32.25,209.8,391.1,207.9,387.6,-179.7,208.7,389.1,-180.4,8.295,2,-999,5,-999,4,347.6,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,18:17,208.5,2,3.11,389.5,2,2.96,1023.6,15.9,117.83,14.254,32.102,209.1,390.7,207.2,387.1,-179.9,208,388.5,-180.6,8.28,2,-999,5,-999,4,327.8,2
LAPUSH_125W_48N,47.966,-124.949,07/26/2014,21:17,215.3,2,3.17,390,2,3.02,1023.7,16.4,117.21,14.118,32.052,216,391.1,214,387.6,-173.6,214.8,389,-174.2,8.28,2,-999,5,-999,4,318.1,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,00:17,222.4,2,3.5,391.9,2,3.28,1023.4,17,116.62,14.972,32.013,223.2,393.2,220.9,389.2,-168.3,221.7,390.7,-168.9,8.275,2,-999,5,-999,4,322,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,03:17,217.1,2,3.49,392.6,2,3.34,1022.8,17.3,116.42,13.977,32.073,217.9,394,215.8,390.1,-174.4,216.6,391.6,-175,8.28,2,-999,5,-999,4,328.6,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,06:17,222.8,2,3.34,392.8,2,3.11,1023,16.5,115.33,13.15,32.158,223.5,394,221.6,390.6,-169,222.4,392,-169.6,8.261,2,-999,4,-999,4,317.6,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,09:17,221.9,2,3.07,391.9,2,2.95,1023,16.2,114.4,13.795,32.157,222.6,393.1,220.5,389.4,-168.9,221.3,390.9,-169.5,8.274,2,-999,4,-999,4,310.1,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,12:17,236.4,2,3.04,390.1,2,2.93,1023.2,15.9,112.69,14.48,31.895,237.1,391.3,234.8,387.4,-152.6,235.7,388.8,-153.2,8.246,2,-999,5,-999,4,287.1,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,15:17,227.9,2,3.35,391,2,3.23,1023.8,16,111.89,14.587,31.946,228.6,392.2,226.5,388.6,-162.1,227.3,390,-162.7,8.257,2,-999,5,-999,4,291.2,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,18:17,236.4,2,3.27,391.7,2,3.12,1023.2,16.5,110.66,14.899,31.809,237.2,392.9,234.8,388.9,-154.1,235.7,390.4,-154.7,8.235,2,-999,5,-999,4,274.7,2
LAPUSH_125W_48N,47.966,-124.949,07/27/2014,21:17,217.7,2,3.23,391.1,2,3.1,1022.6,16.5,110.57,14.516,32.046,218.4,392.4,216.1,388.3,-172.1,216.9,389.7,-172.8,8.269,2,-999,5,-999,4,294.6,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,00:17,261,2,3.38,391.1,2,3.24,1021.7,16.3,109.05,14.037,31.978,261.8,392.4,259,388.2,-129.2,260,389.6,-129.6,8.198,2,-999,5,-999,4,268.2,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,03:17,208.7,2,3.38,393.5,2,3.3,1021.6,16.1,109.69,14.697,32.082,209.4,394.8,207,390.2,-183.2,207.7,391.6,-183.9,8.28,2,-999,5,-999,4,300.8,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,06:17,240.7,2,2.96,393.9,2,2.89,1021.7,16.1,109.31,14.782,31.939,241.4,395,238.6,390.4,-151.8,239.5,391.9,-152.3,8.236,2,-999,4,-999,4,281.5,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,09:17,256.3,2,2.89,394.1,2,2.84,1021,16,108.31,14.56,31.899,257,395.3,253.9,390.5,-136.5,254.9,391.9,-137,8.212,2,-999,4,-999,4,266.5,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,12:17,288.2,2,2.79,394.6,2,2.74,1021.2,15.8,107.04,14.352,31.888,289,395.6,285.7,391,-105.4,286.7,392.5,-105.8,8.169,2,-999,5,-999,4,256.3,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,15:17,278.2,2,2.76,394.6,2,2.72,1022,15.5,106.52,14.902,31.873,279,395.6,275.8,391.1,-115.3,276.8,392.6,-115.7,8.181,2,-999,5,-999,4,261.8,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,18:17,265.2,2,2.89,394.4,2,2.85,1021.9,15.4,106.62,14.847,31.883,266,395.5,263,391,-128,263.9,392.4,-128.5,8.193,2,-999,5,-999,4,271.8,2
LAPUSH_125W_48N,47.966,-124.949,07/28/2014,21:17,267.4,2,3,393.5,2,2.95,1022.1,15.6,106.78,14.907,31.887,268.2,394.7,265.2,390.2,-125,266.2,391.7,-125.5,8.194,2,-999,5,-999,4,272.4,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,00:17,258.6,2,3.04,389.9,2,2.99,1021.7,15.7,106.81,14.99,31.911,259.4,391.1,256.3,386.5,-130.2,257.3,387.9,-130.7,8.207,2,-999,5,-999,4,269.7,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,03:17,247.3,2,2.87,392.7,2,2.84,1021.3,15.7,107.27,13.87,32.184,248,393.8,245.3,389.5,-144.2,246.2,390.9,-144.8,8.222,2,-999,5,-999,4,286,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,06:17,242.9,2,2.83,393.4,2,2.8,1021.7,15.5,107.47,14.409,32.108,243.6,394.5,240.8,390.1,-149.3,241.7,391.5,-149.8,8.238,2,-999,4,-999,4,283.9,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,09:17,250.2,2,2.88,392.9,2,2.84,1021.3,15.4,107.35,14.401,32.096,250.9,394.1,248,389.5,-141.5,248.9,390.9,-142,8.223,2,-999,4,-999,4,279.6,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,12:17,290.9,2,2.92,393,2,2.88,1021.8,15.4,106.32,13.933,31.99,291.8,394.1,288.7,389.9,-101.3,289.7,391.4,-101.6,8.166,2,-999,5,-999,4,259.3,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,15:17,286.1,2,2.93,393.2,2,2.88,1022.6,15.4,105.51,13.579,32.017,286.9,394.3,284.2,390.6,-106.4,285.3,392,-106.8,8.161,2,-999,5,-999,4,258.2,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,18:17,278.3,2,3,391.4,2,2.96,1023.2,15.4,105.35,13.347,32.173,279.2,392.6,276.7,389.2,-112.5,277.8,390.6,-112.9,8.181,2,-999,5,-999,4,268.9,2
LAPUSH_125W_48N,47.966,-124.949,07/29/2014,21:17,280.3,2,3.26,390.4,2,3.19,1022.8,15.7,105.35,13.805,32.176,281.2,391.7,278.6,388,-109.4,279.6,389.4,-109.8,8.182,2,-999,5,-999,4,270.7,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,00:17,273.3,2,3.38,390.4,2,3.3,1021.8,16.1,105.57,14.168,32.156,274.2,391.7,271.2,387.5,-116.2,272.2,388.9,-116.7,8.176,2,-999,5,-999,4,267.2,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,03:17,238.2,2,3.12,390.4,2,3.07,1021.4,16.1,106.67,14.228,32.175,238.9,391.6,236.2,387.2,-150.9,237.1,388.6,-151.5,8.249,2,-999,5,-999,4,294.5,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,06:17,234.5,2,2.93,386.5,2,2.9,1021.6,15.9,107.49,13.958,32.136,235.2,387.6,232.7,383.4,-150.8,233.5,384.8,-151.3,8.26,2,-999,4,-999,4,302.1,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,09:17,225.4,2,2.91,386.3,2,2.88,1022,15.6,108.11,14.372,32.264,226,387.4,223.6,383.2,-159.6,224.4,384.6,-160.2,8.27,2,-999,4,-999,4,300.1,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,12:17,239.1,2,2.87,386.3,2,2.84,1022.1,15.4,108.27,14.119,32.154,239.7,387.4,237.2,383.3,-146.1,238.1,384.7,-146.6,8.242,2,-999,5,-999,4,288.5,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,15:17,229.8,2,3.45,385.4,2,3.39,1022.9,15.5,108.67,14.28,32.126,230.6,386.7,228.3,382.9,-154.5,229.2,384.3,-155.1,8.253,2,-999,5,-999,4,291.2,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,18:17,222,2,3.27,385.9,2,3.18,1023,16.6,109.49,14.939,32.089,222.8,387.2,220.4,383.1,-162.7,221.3,384.5,-163.3,8.251,2,-999,5,-999,4,309.7,2
LAPUSH_125W_48N,47.966,-124.949,07/30/2014,21:17,234.2,2,3.3,386.1,2,3.22,1023,16.9,109.62,14.859,32.151,235,387.3,232.6,383.3,-150.7,233.4,384.7,-151.3,8.242,2,-999,5,-999,4,290.6,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,00:17,210.7,2,3.37,386.2,2,3.28,1022.4,16.6,111,14.676,32.048,211.5,387.5,209.2,383.3,-174.1,209.9,384.7,-174.7,8.287,2,-999,5,-999,4,322.7,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,03:17,212.4,2,3.35,386.4,2,3.24,1021.9,16.2,111.87,14.322,32.03,213.1,387.7,210.8,383.4,-172.6,211.6,384.8,-173.3,8.28,2,-999,5,-999,4,320.3,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,06:17,228.7,2,3.04,387.3,2,2.96,1021.8,15.9,111.68,14.568,32.078,229.4,388.4,226.9,384.1,-157.2,227.7,385.5,-157.8,8.261,2,-999,4,-999,4,300.8,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,09:17,237.3,2,2.94,387.1,2,2.89,1021.5,15.7,111.11,14.08,32.16,238,388.2,235.4,383.9,-148.6,236.2,385.3,-149.1,8.255,2,-999,4,-999,4,293.4,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,12:17,241.2,2,2.91,387.1,2,2.85,1021.5,15.5,110.5,14.411,32.122,241.9,388.2,239.2,383.7,-144.6,240,385.2,-145.1,8.245,2,-999,5,-999,4,285,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,15:17,241.1,2,3.37,386.9,2,3.26,1021.5,15.7,109.99,14.234,32.137,241.9,388.1,239.2,383.8,-144.6,240,385.2,-145.2,8.215,2,-999,5,-999,4,287.7,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,18:17,242.1,2,3.31,387.7,2,3.22,1021.4,16.5,110.33,14.721,31.96,242.9,389,240,384.4,-144.4,240.9,385.8,-144.9,8.248,2,-999,5,-999,4,295,2
LAPUSH_125W_48N,47.966,-124.949,07/31/2014,21:17,230.8,2,3.39,388.1,2,3.27,1021.3,16.6,110.91,15.275,32.089,231.6,389.4,228.7,384.5,-155.8,229.6,385.9,-156.4,8.254,2,-999,5,-999,4,298.7,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,00:17,226.9,2,3.44,387.7,2,3.32,1019.8,16.6,111.93,15.124,31.993,227.7,389,224.6,383.7,-159.1,225.4,385,-159.7,8.267,2,-999,5,-999,4,311.6,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,03:17,242,2,3.45,386.5,2,3.32,1019.5,16.3,112,14.405,31.99,242.8,387.8,239.6,382.6,-143,240.5,384,-143.6,8.241,2,-999,5,-999,4,302.5,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,06:17,230.4,2,3.12,386.5,2,3.03,1019.3,16,111.83,14.985,32.093,231.2,387.6,227.9,382.1,-154.3,228.7,383.5,-154.8,8.263,2,-999,4,-999,4,295.6,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,09:17,238.3,2,3.07,387.5,2,2.99,1019.1,15.9,111.55,14.679,32.065,239,388.6,235.7,383.2,-147.5,236.5,384.6,-148,8.252,2,-999,4,-999,4,292,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,12:17,236.8,2,2.98,387.8,2,2.92,1018.6,15.7,111,14.997,32.12,237.5,388.9,234,383.2,-149.2,234.8,384.6,-149.7,8.254,2,-999,5,-999,4,277.3,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,15:17,232.7,2,3.45,387.3,2,3.33,1019,15.7,110.92,14.925,32.084,233.5,388.6,230.2,383,-152.8,231,384.3,-153.3,8.258,2,-999,5,-999,4,290,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,18:17,231.7,2,3.57,386.4,2,3.43,1018.7,16.6,111.44,14.78,31.979,232.5,387.7,229.1,382.1,-153,230,383.5,-153.5,8.269,2,-999,5,-999,4,308.5,2
LAPUSH_125W_48N,47.966,-124.949,08/01/2014,21:17,251.2,2,3.65,385.5,2,3.48,1018.2,17.4,111.59,15.677,32.045,252.2,386.8,248.1,380.7,-132.6,249,382.1,-133,8.233,2,-999,5,-999,4,296.4,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,00:17,241.9,2,3.77,386.2,2,3.61,1017.1,17.6,112.34,15.701,32.073,242.8,387.6,238.7,381,-142.2,239.6,382.3,-142.8,8.251,2,-999,5,-999,4,305.8,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,03:17,223.5,2,3.73,385.8,2,3.55,1016.6,17.3,113.29,15.282,32.079,224.3,387.2,220.5,380.6,-160.1,221.3,381.9,-160.7,8.277,2,-999,5,-999,4,319.6,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,06:17,225.3,2,3.28,387,2,3.16,1016.2,16.8,113.55,15.237,32.122,226.1,388.2,222.1,381.4,-159.3,222.9,382.8,-159.9,8.271,2,-999,4,-999,4,309.4,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,09:17,224.9,2,3.23,386.9,2,3.12,1015.7,16.4,113.24,15.099,32.158,225.6,388.1,221.6,381.2,-159.6,222.4,382.6,-160.2,8.271,2,-999,4,-999,4,297.4,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,12:17,236.2,2,3.1,388.1,2,3.02,1016,16.1,112.58,15.106,32.17,236.9,389.2,232.8,382.4,-149.7,233.6,383.8,-150.2,8.259,2,-999,5,-999,4,281.4,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,15:17,226.8,2,3.32,388,2,3.22,1016.7,15.9,112.45,14.946,32.16,227.5,389.3,223.7,382.8,-159.1,224.5,384.2,-159.7,8.275,2,-999,5,-999,4,294.5,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,18:17,234.8,2,3.27,390.8,2,3.15,1017.4,15.8,111.98,15.349,32.194,235.5,392,231.7,385.6,-153.9,232.5,387,-154.5,8.258,2,-999,5,-999,4,281.8,2
LAPUSH_125W_48N,47.966,-124.949,08/02/2014,21:17,234.1,2,3.67,387,2,3.6,1017.4,16.1,111.73,15.638,32.227,235,388.4,231.1,381.9,-150.9,231.9,383.3,-151.4,8.257,2,-999,5,-999,4,286.5,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,00:17,230.9,2,3.79,386,2,3.62,1016.8,16.9,111.88,16.007,32.207,231.8,387.4,227.7,380.6,-152.8,228.5,381.9,-153.4,8.263,2,-999,5,-999,4,294.2,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,03:17,220.3,2,3.67,385.2,2,3.5,1016.8,16.9,112.39,15.562,32.151,221.1,386.5,217.3,379.9,-162.6,218.1,381.3,-163.2,8.273,2,-999,5,-999,4,301.6,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,06:17,221.2,2,3.18,385.9,2,3.09,1017.8,16.6,112.68,15.457,32.116,222,387.1,218.4,380.9,-162.5,219.2,382.3,-163.1,8.276,2,-999,4,-999,4,303.2,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,09:17,219.8,2,3.15,385.8,2,3.08,1017.8,16.3,112.89,14.998,32.092,220.5,387,217,381,-163.9,217.8,382.4,-164.5,8.278,2,-999,4,-999,4,306.8,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,12:17,221.5,2,2.94,386.3,2,2.88,1018,16,112.97,14.951,32.096,222.2,387.5,218.8,381.5,-162.8,219.6,382.9,-163.3,8.275,2,-999,5,-999,4,299,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,15:17,223.1,2,2.83,388.5,2,2.77,1018.6,15.6,113.08,15.068,31.996,223.7,389.5,220.4,383.7,-163.4,221.2,385.1,-163.9,8.269,2,-999,5,-999,4,303.2,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,18:17,220.8,2,3.34,386,2,3.25,1018.7,15.5,113.53,15.051,31.932,221.6,387.3,218.3,381.5,-163.2,219.1,382.9,-163.8,8.277,2,-999,5,-999,4,313,2
LAPUSH_125W_48N,47.966,-124.949,08/03/2014,21:17,260.3,2,3.59,386.2,2,3.48,1018.1,16,112.6,14.295,31.962,261.2,387.5,257.4,381.8,-124.4,258.4,383.2,-124.9,8.205,2,-999,5,-999,4,276.2,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,00:17,196.2,2,3.11,386.5,2,3.03,1016.8,16.5,114.5,15.137,31.933,196.9,387.7,193.6,381.2,-187.6,194.3,382.6,-188.3,8.323,2,-999,5,-999,4,314.7,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,03:17,157.6,2,3.59,388,2,3.5,1016.2,16.1,117.61,15.482,31.896,158.2,389.4,155.4,382.5,-227.1,156,383.9,-227.9,8.384,2,-999,5,-999,4,340.5,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,06:17,159.2,2,3.12,389.2,2,3.05,1016.9,16,119.44,15.373,31.961,159.7,390.4,157,383.8,-226.7,157.6,385.2,-227.6,8.396,2,-999,4,-999,4,352.8,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,09:17,147.2,2,3.07,389.1,2,3.01,1016.6,15.9,121.07,15.467,31.966,147.6,390.3,145.1,383.6,-238.5,145.6,384.9,-239.3,8.43,2,-999,4,-999,4,360.4,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,12:17,193.6,2,3.09,391.4,2,3.03,1016.5,15.7,120.06,14.799,32.042,194.2,392.6,191,386.1,-195.1,191.7,387.5,-195.8,8.328,2,-999,5,-999,4,295.9,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,15:17,188.8,2,2.85,392.6,2,2.82,1017.3,15.6,119.72,14.853,31.888,189.3,393.7,186.3,387.4,-201.1,187,388.8,-201.8,8.317,2,-999,5,-999,4,318.4,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,18:17,270,2,2.91,392.8,2,2.87,1018.2,15.4,116.68,13.184,31.999,270.8,393.9,267.1,388.6,-121.5,268.1,390,-121.9,8.192,2,-999,5,-999,4,268.3,2
LAPUSH_125W_48N,47.966,-124.949,08/04/2014,21:17,207.4,2,3.24,392.2,2,3.16,1017.8,15.4,116.65,14.279,31.9,208.1,393.5,205,387.6,-182.6,205.7,389,-183.3,8.283,2,-999,5,-999,4,304.3,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,00:17,181.1,2,3.12,392,2,3.07,1017.5,15.7,117.64,14.278,31.9,181.7,393.2,178.9,387.2,-208.3,179.6,388.6,-209,8.365,2,-999,5,-999,4,319.6,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,03:17,169.1,2,3.05,392.1,2,3.01,1016.9,15.7,119.39,14.4,31.872,169.6,393.3,166.9,387,-220.1,167.5,388.4,-220.9,8.422,3,-999,5,-999,4,313.7,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,06:17,186.4,2,3.04,392.5,2,3,1017.7,15.6,119.16,14.258,31.87,187,393.7,184.2,387.8,-203.6,184.9,389.2,-204.3,8.33,2,-999,4,-999,4,300.7,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,09:17,188.7,2,3.03,392.4,2,2.98,1018,15.5,118.85,13.973,31.845,189.3,393.6,186.5,387.9,-201.4,187.2,389.3,-202.1,8.333,2,-999,4,-999,4,303.3,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,12:17,198,2,3.05,391.8,2,3.01,1018.6,15.4,118.45,14.145,31.828,198.7,393,195.9,387.5,-191.6,196.6,388.9,-192.3,8.311,2,-999,5,-999,4,295.8,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,15:17,172.7,2,3.18,390.8,2,3.12,1019.3,15.5,118.59,14.226,31.788,173.2,392,170.9,386.8,-215.9,171.5,388.2,-216.7,8.362,2,-999,5,-999,4,291.7,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,18:17,186.4,2,3.24,390.5,2,3.17,1020.2,15.6,118.45,14.191,31.812,187,391.8,184.7,386.9,-202.2,185.4,388.3,-202.9,8.335,2,-999,5,-999,4,277.2,2
LAPUSH_125W_48N,47.966,-124.949,08/05/2014,21:17,186,2,3.76,389.7,2,3.68,1020.6,16.2,119.03,14.829,31.795,186.7,391.1,184.3,386.2,-201.9,185,387.6,-202.6,8.352,2,-999,5,-999,4,304.3,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,00:17,143,2,3.29,389.5,2,3.22,1020.5,16.9,122.1,14.683,31.77,143.5,390.8,141.7,385.8,-244.1,142.2,387.3,-245,8.419,2,-999,5,-999,4,358.7,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,03:17,138.5,2,3.21,390,2,3.16,1020.5,16.6,124.82,14.687,31.716,138.9,391.2,137.1,386.3,-249.1,137.6,387.7,-250,8.434,2,-999,5,-999,4,203.4,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,06:17,147.8,2,3.1,389.9,2,3.07,1020.7,16.3,125.99,14.522,31.738,148.3,391.1,146.5,386.3,-239.8,147,387.7,-240.7,8.42,2,-999,4,-999,4,298.4,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,09:17,150.8,2,3.13,387.8,2,3.08,1021.3,15.9,126.65,14.274,31.712,151.3,389,149.6,384.6,-235,150.1,386,-235.9,8.418,2,-999,4,-999,4,317.7,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,12:17,188.8,2,3.07,387.8,2,3.04,1021.4,15.7,125.33,14.042,31.737,189.4,389,187.3,384.7,-197.4,188,386.1,-198.1,8.334,2,-999,5,-999,4,251.4,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,15:17,187.3,2,3.14,386.8,2,3.09,1022.1,15.6,124.67,14.095,31.6,187.9,388,185.9,383.9,-198,186.6,385.3,-198.7,8.36,2,-999,5,-999,4,302.6,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,18:17,177,2,3.58,385.9,2,3.5,1022.5,15.8,125.11,14.455,31.513,177.6,387.3,175.8,383.2,-207.5,176.4,384.6,-208.2,8.356,2,-999,5,-999,4,300.6,2
LAPUSH_125W_48N,47.966,-124.949,08/06/2014,21:17,111.5,2,3.7,386.4,2,3.54,1022.1,16.7,130.83,15.34,31.511,111.9,387.8,110.6,383.3,-272.7,111,384.7,-273.6,-999,4,-999,5,-999,4,335.8,2
